WE HAVE TOKENIZER
loaded tokenizer
<sentencepiece.SentencePieceProcessor; proxy of <Swig Object of type 'sentencepiece::SentencePieceProcessor *' at 0x3117ac990> >
DONE
WE HAVE TOKENIZER
loaded tokenizer
<sentencepiece.SentencePieceProcessor; proxy of <Swig Object of type 'sentencepiece::SentencePieceProcessor *' at 0x3117aca50> >
DONE
TINYSTORIES DATASET LOADED...
Rank 2 | Iteration 0 | Training in Progress...
Iteration 0, Loss: 10.517070770263672
Iteration 2575, Loss: 6.133291244506836
Iteration 2576, Loss: 6.091556549072266
Iteration 2577, Loss: 6.470314979553223
Iteration 2578, Loss: 6.466907024383545
Iteration 2579, Loss: 6.277944564819336
Iteration 2580, Loss: 5.866177558898926
Iteration 2581, Loss: 6.046757221221924
Iteration 2582, Loss: 6.029677867889404
Iteration 2583, Loss: 6.190985202789307
Iteration 2584, Loss: 6.013095378875732
Iteration 2585, Loss: 6.01058292388916
Iteration 2586, Loss: 6.107458114624023
Iteration 2587, Loss: 6.028069019317627
Iteration 2588, Loss: 6.050045967102051
Iteration 2589, Loss: 6.125741958618164
Iteration 2590, Loss: 6.1074090003967285
Iteration 2591, Loss: 6.005392551422119
Iteration 2592, Loss: 5.665041446685791
Iteration 2593, Loss: 6.131241798400879
Iteration 2594, Loss: 6.042963981628418
Iteration 2595, Loss: 5.940909385681152
Iteration 2596, Loss: 6.483134746551514
Iteration 2597, Loss: 6.273688316345215
Iteration 2598, Loss: 6.684150695800781
Iteration 2599, Loss: 6.323538780212402
Rank 2 | Iteration 2600 | Training in Progress...
Iteration 2600, Loss: 5.957370758056641
Iteration 2601, Loss: 6.033586025238037
Iteration 2602, Loss: 6.309414386749268
Iteration 2603, Loss: 6.047645092010498
Iteration 2604, Loss: 6.37718391418457
Iteration 2605, Loss: 5.984487056732178
Iteration 2606, Loss: 6.008807182312012
Iteration 2607, Loss: 6.203652858734131
Iteration 2608, Loss: 5.944894790649414
Iteration 2609, Loss: 6.38551139831543
Iteration 2610, Loss: 6.1184587478637695
Iteration 2611, Loss: 6.374443054199219
Iteration 2612, Loss: 6.184456825256348
Iteration 2613, Loss: 6.199544429779053
Iteration 2614, Loss: 5.771855354309082
Iteration 2615, Loss: 6.379490852355957
Iteration 2616, Loss: 6.455437183380127
Iteration 2617, Loss: 5.916513919830322
Iteration 2618, Loss: 6.057461261749268
Iteration 2619, Loss: 6.315598011016846
Iteration 2620, Loss: 5.783115386962891
Iteration 2621, Loss: 6.025461196899414
Iteration 2622, Loss: 5.887373924255371
Iteration 2623, Loss: 5.8547492027282715
Iteration 2624, Loss: 5.972627639770508
Iteration 2625, Loss: 6.333393096923828
Iteration 2626, Loss: 6.333283424377441
Iteration 2627, Loss: 6.212815761566162
Iteration 2628, Loss: 6.225715637207031
Iteration 2629, Loss: 5.9934306144714355
Iteration 2630, Loss: 6.076226234436035
Iteration 2631, Loss: 6.137491703033447
Iteration 2632, Loss: 6.3374786376953125
Iteration 2633, Loss: 5.9973464012146
Iteration 2634, Loss: 6.298188209533691
Iteration 2635, Loss: 5.85161018371582
Iteration 2636, Loss: 5.720165729522705
Iteration 2637, Loss: 5.931889057159424
Iteration 2638, Loss: 6.161269187927246
Iteration 2639, Loss: 6.134149074554443
Iteration 2640, Loss: 5.814797878265381
Iteration 2641, Loss: 6.116353511810303
Iteration 2642, Loss: 6.206331729888916
Iteration 2643, Loss: 6.160301685333252
Iteration 2644, Loss: 6.138410568237305
Iteration 2645, Loss: 5.985654354095459
Iteration 2646, Loss: 6.509643077850342
Iteration 2647, Loss: 6.1369709968566895
Iteration 2648, Loss: 6.187204360961914
Iteration 2649, Loss: 5.8354926109313965
Iteration 2650, Loss: 6.449347972869873
Iteration 2651, Loss: 6.416957855224609
Iteration 2652, Loss: 6.127395153045654
Iteration 2653, Loss: 5.787225246429443
Iteration 2654, Loss: 6.200011253356934
Iteration 2655, Loss: 6.138528347015381
Iteration 2656, Loss: 6.125137805938721
Iteration 2657, Loss: 6.092243194580078
Iteration 2658, Loss: 6.062028884887695
Iteration 2659, Loss: 5.751654148101807
Iteration 2660, Loss: 6.019505977630615
Iteration 2661, Loss: 5.883566856384277
Iteration 2662, Loss: 6.159297943115234
Iteration 2663, Loss: 5.8859381675720215
Iteration 2664, Loss: 5.865723609924316
Iteration 2665, Loss: 5.855041980743408
Iteration 2666, Loss: 5.830781936645508
Iteration 2667, Loss: 6.042095184326172
Iteration 2668, Loss: 6.203061580657959
Iteration 2669, Loss: 6.073137283325195
Iteration 2670, Loss: 5.712676525115967
Iteration 2671, Loss: 6.292654514312744
Iteration 2672, Loss: 6.009555339813232
Iteration 2673, Loss: 5.906275272369385
Iteration 2674, Loss: 5.9223313331604
Iteration 2675, Loss: 6.136912822723389
Iteration 2676, Loss: 6.12781286239624
Iteration 2677, Loss: 6.31814432144165
Iteration 2678, Loss: 5.973410129547119
Iteration 2679, Loss: 6.079016208648682
Iteration 2680, Loss: 6.188014030456543
Iteration 2681, Loss: 6.131446361541748
Iteration 2682, Loss: 6.418879508972168
Iteration 2683, Loss: 6.283120632171631
Iteration 2684, Loss: 6.14088249206543
Iteration 2685, Loss: 6.091886043548584
Iteration 2686, Loss: 6.11860990524292
Iteration 2687, Loss: 5.733987808227539
Iteration 2688, Loss: 6.122810363769531
Iteration 2689, Loss: 6.089328765869141
Iteration 2690, Loss: 5.890819072723389
Iteration 2691, Loss: 6.029851913452148
Iteration 2692, Loss: 5.895802974700928
Iteration 2693, Loss: 6.064332962036133
Iteration 2694, Loss: 5.89625883102417
Iteration 2695, Loss: 6.435918807983398
Iteration 2696, Loss: 6.057117938995361
Iteration 2697, Loss: 5.919545650482178
Iteration 2698, Loss: 6.1784796714782715
Iteration 2699, Loss: 5.901722431182861
Rank 2 | Iteration 2700 | Training in Progress...
Iteration 2700, Loss: 6.426219463348389
Iteration 2701, Loss: 5.886826038360596
Iteration 2702, Loss: 6.12760591506958
Iteration 2703, Loss: 6.173676013946533
Iteration 2704, Loss: 5.823661804199219
Iteration 2705, Loss: 6.166268348693848
Iteration 2706, Loss: 5.9884114265441895
Iteration 2707, Loss: 6.047991752624512
Iteration 2708, Loss: 5.927318572998047
Iteration 2709, Loss: 6.729259490966797
Iteration 2710, Loss: 6.50501823425293
Iteration 2711, Loss: 5.994012355804443
Iteration 2712, Loss: 5.9684906005859375
Iteration 2713, Loss: 6.10713005065918
Iteration 2714, Loss: 5.923066139221191
Iteration 2715, Loss: 5.98786735534668
Iteration 2716, Loss: 6.334487438201904
Iteration 2717, Loss: 5.929385185241699
Iteration 2718, Loss: 6.296844482421875
Iteration 2719, Loss: 5.944519996643066
Iteration 2720, Loss: 6.322248935699463
Iteration 2721, Loss: 6.333064079284668
Iteration 2722, Loss: 5.834489822387695
Iteration 2723, Loss: 6.252211570739746
Iteration 2724, Loss: 6.002423286437988
Iteration 2725, Loss: 6.337564945220947
Iteration 2726, Loss: 6.021373271942139
Iteration 2727, Loss: 6.021862030029297
Iteration 2728, Loss: 6.3191447257995605
Iteration 2729, Loss: 6.034964084625244
Iteration 2730, Loss: 6.285855770111084
Iteration 2731, Loss: 6.202314853668213
Iteration 2732, Loss: 6.136543273925781
Iteration 2733, Loss: 5.8451666831970215
Iteration 2734, Loss: 6.237038612365723
Iteration 2735, Loss: 5.912214756011963
Iteration 2736, Loss: 6.021518230438232
Iteration 2737, Loss: 6.129109859466553
Iteration 2738, Loss: 5.881809711456299
Iteration 2739, Loss: 5.817601680755615
Iteration 2740, Loss: 6.129587650299072
Iteration 2741, Loss: 6.135777473449707
Iteration 2742, Loss: 6.348583221435547
Iteration 2743, Loss: 6.193809986114502
Iteration 2744, Loss: 5.769461631774902
Iteration 2745, Loss: 5.914978981018066
Iteration 2746, Loss: 6.006861686706543
Iteration 2747, Loss: 6.229732036590576
Iteration 2748, Loss: 6.4934186935424805
Iteration 2749, Loss: 5.946306228637695
Iteration 2750, Loss: 5.653593063354492
Iteration 2751, Loss: 6.044422149658203
Iteration 2752, Loss: 5.968877792358398
Iteration 2753, Loss: 6.1779961585998535
Iteration 2754, Loss: 5.7241997718811035
Iteration 2755, Loss: 5.921092987060547
Iteration 2756, Loss: 6.207406520843506
Iteration 2757, Loss: 5.942981243133545
Iteration 2758, Loss: 6.149981498718262
Iteration 2759, Loss: 5.980611801147461
Iteration 2760, Loss: 6.181574821472168
Iteration 2761, Loss: 6.036963939666748
Iteration 2762, Loss: 6.048712730407715
Iteration 2763, Loss: 6.211512088775635
Iteration 2764, Loss: 6.297027111053467
Iteration 2765, Loss: 6.3106465339660645
Iteration 2766, Loss: 6.230130672454834
Iteration 2767, Loss: 6.352919101715088
Iteration 2768, Loss: 6.110920429229736
Iteration 2769, Loss: 6.501134872436523
Iteration 2770, Loss: 6.284746170043945
Iteration 2771, Loss: 6.344092845916748
Iteration 2772, Loss: 6.037850856781006
Iteration 2773, Loss: 6.061679840087891
Iteration 2774, Loss: 5.9620280265808105
Iteration 2775, Loss: 6.013247013092041
Iteration 2776, Loss: 6.089662551879883
Iteration 2777, Loss: 6.71481466293335
Iteration 2778, Loss: 6.372401237487793
Iteration 2779, Loss: 6.172536849975586
Iteration 2780, Loss: 5.803180694580078
Iteration 2781, Loss: 6.169127941131592
Iteration 2782, Loss: 5.994935512542725
Iteration 2783, Loss: 5.802123546600342
Iteration 2784, Loss: 6.132422924041748
Iteration 2785, Loss: 5.807821273803711
Iteration 2786, Loss: 6.075826168060303
Iteration 2787, Loss: 6.108799457550049
Iteration 2788, Loss: 6.179111480712891
Iteration 2789, Loss: 5.967466831207275
Iteration 2790, Loss: 5.796670913696289
Iteration 2791, Loss: 5.924198627471924
Iteration 2792, Loss: 6.300758361816406
Iteration 2793, Loss: 6.370568752288818
Iteration 2794, Loss: 6.2714080810546875
Iteration 2795, Loss: 6.2984724044799805
Iteration 2796, Loss: 6.261239528656006
Iteration 2797, Loss: 6.079524040222168
Iteration 2798, Loss: 6.296991348266602
Iteration 2799, Loss: 6.056736946105957
Rank 2 | Iteration 2800 | Training in Progress...
Iteration 2800, Loss: 5.80441951751709
Iteration 2801, Loss: 6.195624828338623
Iteration 2802, Loss: 5.814411640167236
Iteration 2803, Loss: 6.049093246459961
Iteration 2804, Loss: 6.2221150398254395
Iteration 2805, Loss: 5.984277248382568
Iteration 2806, Loss: 5.894824504852295
Iteration 2807, Loss: 6.24550199508667
Iteration 2808, Loss: 6.1028289794921875
Iteration 2809, Loss: 6.062192916870117
Iteration 2810, Loss: 6.121382236480713
Iteration 2811, Loss: 6.239777088165283
Iteration 2812, Loss: 6.590905666351318
Iteration 2813, Loss: 6.0742340087890625
Iteration 2814, Loss: 6.033285617828369
Iteration 2815, Loss: 6.072153091430664
Iteration 2816, Loss: 5.679323196411133
Iteration 2817, Loss: 6.126802444458008
Iteration 2818, Loss: 5.8960723876953125
Iteration 2819, Loss: 6.063300609588623
Iteration 2820, Loss: 5.71030855178833
Iteration 2821, Loss: 6.012523174285889
Iteration 2822, Loss: 6.232822895050049
Iteration 2823, Loss: 5.955382347106934
Iteration 2824, Loss: 5.939792633056641
Iteration 2825, Loss: 6.322382926940918
Iteration 2826, Loss: 6.213071823120117
Iteration 2827, Loss: 5.962474346160889
Iteration 2828, Loss: 6.080013751983643
Iteration 2829, Loss: 6.253603935241699
Iteration 2830, Loss: 6.141633033752441
Iteration 2831, Loss: 6.103569507598877
Iteration 2832, Loss: 5.988489151000977
Iteration 2833, Loss: 6.240256309509277
Iteration 2834, Loss: 6.2371134757995605
Iteration 2835, Loss: 6.181834697723389
Iteration 2836, Loss: 6.038850784301758
Iteration 2837, Loss: 6.1120991706848145
Iteration 2838, Loss: 6.168181896209717
Iteration 2839, Loss: 6.237428665161133
Iteration 2840, Loss: 6.05076789855957
Iteration 2841, Loss: 5.927228927612305
Iteration 2842, Loss: 6.0815749168396
Iteration 2843, Loss: 6.286971569061279
Iteration 2844, Loss: 6.146047115325928
Iteration 2845, Loss: 5.728835105895996
Iteration 2846, Loss: 5.985563278198242
Iteration 2847, Loss: 5.88695764541626
Iteration 2848, Loss: 6.197605133056641
Iteration 2849, Loss: 6.230803489685059
Iteration 2850, Loss: 6.101700782775879
Iteration 2851, Loss: 6.223884105682373
Iteration 2852, Loss: 6.211093425750732
Iteration 2853, Loss: 6.0655436515808105
Iteration 2854, Loss: 6.076415538787842
Iteration 2855, Loss: 5.992038726806641
Iteration 2856, Loss: 6.3451361656188965
Iteration 2857, Loss: 6.586373329162598
Iteration 2858, Loss: 6.417052745819092
Iteration 2859, Loss: 5.781126976013184
Iteration 2860, Loss: 6.265242099761963
Iteration 2861, Loss: 5.806685924530029
Iteration 2862, Loss: 5.810074329376221
Iteration 2863, Loss: 6.030402183532715
Iteration 2864, Loss: 6.109827518463135
Iteration 2865, Loss: 6.298737525939941
Iteration 2866, Loss: 6.214524269104004
Iteration 2867, Loss: 6.007978439331055
Iteration 2868, Loss: 6.177798748016357
Iteration 2869, Loss: 6.277053356170654
Iteration 2870, Loss: 6.280518531799316
Iteration 2871, Loss: 5.949921131134033
Iteration 2872, Loss: 6.327953815460205
Iteration 2873, Loss: 5.902323246002197
Iteration 2874, Loss: 6.141493320465088
Iteration 2875, Loss: 5.776148796081543
Iteration 2876, Loss: 6.340641021728516
Iteration 2877, Loss: 6.217556476593018
Iteration 2878, Loss: 6.0830841064453125
Iteration 2879, Loss: 6.569051265716553
Iteration 2880, Loss: 6.412791728973389
Iteration 2881, Loss: 5.8499250411987305
Iteration 2882, Loss: 6.425808429718018
Iteration 2883, Loss: 5.853471279144287
Iteration 2884, Loss: 5.762995719909668
Iteration 2885, Loss: 5.8000102043151855
Iteration 2886, Loss: 6.0771989822387695
Iteration 2887, Loss: 6.043700695037842
Iteration 2888, Loss: 6.125418186187744
Iteration 2889, Loss: 6.188871383666992
Iteration 2890, Loss: 6.415068626403809
Iteration 2891, Loss: 6.246606826782227
Iteration 2892, Loss: 6.100296974182129
Iteration 2893, Loss: 6.418336868286133
Iteration 2894, Loss: 5.9019341468811035
Iteration 2895, Loss: 6.162203788757324
Iteration 2896, Loss: 6.236344337463379
Iteration 2897, Loss: 6.022374153137207
Iteration 2898, Loss: 6.028221607208252
Iteration 2899, Loss: 6.3104777336120605
Rank 2 | Iteration 2900 | Training in Progress...
Iteration 2900, Loss: 5.744100570678711
Iteration 2901, Loss: 6.226174354553223
Iteration 2902, Loss: 6.271024703979492
Iteration 2903, Loss: 5.755650043487549
Iteration 2904, Loss: 6.285634994506836
Iteration 2905, Loss: 5.881615161895752
Iteration 2906, Loss: 6.1386590003967285
Iteration 2907, Loss: 5.913844108581543
Iteration 2908, Loss: 5.634232044219971
Iteration 2909, Loss: 6.014425277709961
Iteration 2910, Loss: 5.97991418838501
Iteration 2911, Loss: 6.099476337432861
Iteration 2912, Loss: 6.32619571685791
Iteration 2913, Loss: 6.233968734741211
Iteration 2914, Loss: 6.091503143310547
Iteration 2915, Loss: 5.710136413574219
Iteration 2916, Loss: 5.721844673156738
Iteration 2917, Loss: 6.044571876525879
Iteration 2918, Loss: 5.912163257598877
Iteration 2919, Loss: 5.8736090660095215
Iteration 2920, Loss: 6.272974967956543
Iteration 2921, Loss: 6.1662726402282715
Iteration 2922, Loss: 6.219137668609619
Iteration 2923, Loss: 5.904538631439209
Iteration 2924, Loss: 6.136632919311523
Iteration 2925, Loss: 6.114688396453857
Iteration 2926, Loss: 6.159572601318359
Iteration 2927, Loss: 6.141232967376709
Iteration 2928, Loss: 6.136251926422119
Iteration 2929, Loss: 6.310286045074463
Iteration 2930, Loss: 6.138614654541016
Iteration 2931, Loss: 6.145874977111816
Iteration 2932, Loss: 6.10139799118042
Iteration 2933, Loss: 6.21351432800293
Iteration 2934, Loss: 6.1812920570373535
Iteration 2935, Loss: 5.8038177490234375
Iteration 2936, Loss: 6.385600566864014
Iteration 2937, Loss: 5.695510387420654
Iteration 2938, Loss: 5.834293842315674
Iteration 2939, Loss: 5.922743797302246
Iteration 2940, Loss: 5.969046592712402
Iteration 2941, Loss: 6.052914619445801
Iteration 2942, Loss: 6.0472307205200195
Iteration 2943, Loss: 5.876028060913086
Iteration 2944, Loss: 5.617489337921143
Iteration 2945, Loss: 6.282100200653076
Iteration 2946, Loss: 6.416482925415039
Iteration 2947, Loss: 6.044033050537109
Iteration 2948, Loss: 6.2902960777282715
Iteration 2949, Loss: 5.9422760009765625
Iteration 2950, Loss: 6.124344825744629
Iteration 2951, Loss: 6.018803119659424
Iteration 2952, Loss: 6.328676223754883
Iteration 2953, Loss: 5.799735069274902
Iteration 2954, Loss: 6.2468109130859375
Iteration 2955, Loss: 5.999783992767334
Iteration 2956, Loss: 6.5199761390686035
Iteration 2957, Loss: 6.1175312995910645
Iteration 2958, Loss: 6.127857685089111
Iteration 2959, Loss: 6.18084192276001
Iteration 2960, Loss: 6.02895450592041
Iteration 2961, Loss: 5.961368083953857
Iteration 2962, Loss: 6.211158275604248
Iteration 2963, Loss: 5.999329566955566
Iteration 2964, Loss: 5.765350341796875
Iteration 2965, Loss: 6.35459041595459
Iteration 2966, Loss: 6.420319080352783
Iteration 2967, Loss: 5.825720310211182
Iteration 2968, Loss: 6.6303277015686035
Iteration 2969, Loss: 5.766373157501221
Iteration 2970, Loss: 6.512193202972412
Iteration 2971, Loss: 6.025650978088379
Iteration 2972, Loss: 5.813577651977539
Iteration 2973, Loss: 5.94071102142334
Iteration 2974, Loss: 5.862364292144775
Iteration 2975, Loss: 5.844964027404785
Iteration 2976, Loss: 6.175138473510742
Iteration 2977, Loss: 6.0084614753723145
Iteration 2978, Loss: 5.955557823181152
Iteration 2979, Loss: 6.174441337585449
Iteration 2980, Loss: 6.100079536437988
Iteration 2981, Loss: 5.849681377410889
Iteration 2982, Loss: 6.129209518432617
Iteration 2983, Loss: 6.218296051025391
Iteration 2984, Loss: 6.181656360626221
Iteration 2985, Loss: 5.842939853668213
Iteration 2986, Loss: 6.011164665222168
Iteration 2987, Loss: 6.457676887512207
Iteration 2988, Loss: 5.803168773651123
Iteration 2989, Loss: 5.960063457489014
Iteration 2990, Loss: 5.901155471801758
Iteration 2991, Loss: 6.1604228019714355
Iteration 2992, Loss: 6.106672763824463
Iteration 2993, Loss: 6.135710716247559
Iteration 2994, Loss: 6.188040256500244
Iteration 2995, Loss: 6.021744251251221
Iteration 2996, Loss: 6.044719219207764
Iteration 2997, Loss: 5.746598720550537
Iteration 2998, Loss: 5.600198745727539
Iteration 2999, Loss: 5.8993916511535645
Rank 2 | Iteration 3000 | Training in Progress...
Iteration 3000, Loss: 6.1701741218566895
Iteration 3001, Loss: 6.28083610534668
Iteration 3002, Loss: 6.048769950866699
Iteration 3003, Loss: 6.410427570343018
Iteration 3004, Loss: 6.104657173156738
Iteration 3005, Loss: 6.187907695770264
Iteration 3006, Loss: 5.791524887084961
Iteration 3007, Loss: 5.858718395233154
Iteration 3008, Loss: 5.955784797668457
Iteration 3009, Loss: 6.042263031005859
Iteration 3010, Loss: 6.238131999969482
Iteration 3011, Loss: 6.019469738006592
Iteration 3012, Loss: 6.026950836181641
Iteration 3013, Loss: 5.89390230178833
Iteration 3014, Loss: 6.058751583099365
Iteration 3015, Loss: 6.358342170715332
Iteration 3016, Loss: 6.1588969230651855
Iteration 3017, Loss: 6.10275411605835
Iteration 3018, Loss: 6.213776111602783
Iteration 3019, Loss: 5.833489894866943
Iteration 3020, Loss: 6.361198902130127
Iteration 3021, Loss: 6.103270530700684
Iteration 3022, Loss: 6.031444072723389
Iteration 3023, Loss: 6.116537570953369
Iteration 3024, Loss: 6.061278343200684
Iteration 3025, Loss: 6.034975051879883
Iteration 3026, Loss: 6.095849514007568
Iteration 3027, Loss: 5.775088310241699
Iteration 3028, Loss: 6.191993236541748
Iteration 3029, Loss: 5.976495265960693
Iteration 3030, Loss: 6.335473537445068
Iteration 3031, Loss: 5.770387649536133
Iteration 3032, Loss: 6.252246856689453
Iteration 3033, Loss: 5.92147970199585
Iteration 3034, Loss: 6.116517066955566
Iteration 3035, Loss: 6.2986555099487305
Iteration 3036, Loss: 5.887101173400879
Iteration 3037, Loss: 6.0594563484191895
Iteration 3038, Loss: 6.516421318054199
Iteration 3039, Loss: 6.0044074058532715
Iteration 3040, Loss: 6.327140808105469
Iteration 3041, Loss: 6.37436056137085
Iteration 3042, Loss: 6.134274959564209
Iteration 3043, Loss: 6.137665271759033
Iteration 3044, Loss: 6.4897356033325195
Iteration 3045, Loss: 6.084800720214844
Iteration 3046, Loss: 6.221691608428955
Iteration 3047, Loss: 5.939953804016113
Iteration 3048, Loss: 6.360466003417969
Iteration 3049, Loss: 5.998233318328857
Iteration 3050, Loss: 5.844283580780029
Iteration 3051, Loss: 6.068148136138916
Iteration 3052, Loss: 5.892866134643555
Iteration 3053, Loss: 6.078572750091553
Iteration 3054, Loss: 6.022618770599365
Iteration 3055, Loss: 5.68604850769043
Iteration 3056, Loss: 5.934081554412842
Iteration 3057, Loss: 6.186333656311035
Iteration 3058, Loss: 5.924795627593994
Iteration 3059, Loss: 5.842209339141846
Iteration 3060, Loss: 6.636013507843018
Iteration 3061, Loss: 6.130699634552002
Iteration 3062, Loss: 5.973680019378662
Iteration 3063, Loss: 6.411646366119385
Iteration 3064, Loss: 6.003860950469971
Iteration 3065, Loss: 5.810827255249023
Iteration 3066, Loss: 6.507386684417725
Iteration 3067, Loss: 6.184770107269287
Iteration 3068, Loss: 6.068864345550537
Iteration 3069, Loss: 6.23903751373291
Iteration 3070, Loss: 6.034991264343262
Iteration 3071, Loss: 6.079111099243164
Iteration 3072, Loss: 5.8642802238464355
Iteration 3073, Loss: 5.952794551849365
Iteration 3074, Loss: 5.772578716278076
Iteration 3075, Loss: 6.388576507568359
Iteration 3076, Loss: 5.897464275360107
Iteration 3077, Loss: 6.104752063751221
Iteration 3078, Loss: 5.991405487060547
Iteration 3079, Loss: 6.02872896194458
Iteration 3080, Loss: 6.149757385253906
Iteration 3081, Loss: 6.059473514556885
Iteration 3082, Loss: 5.931403636932373
Iteration 3083, Loss: 5.991828441619873
Iteration 3084, Loss: 5.758067607879639
Iteration 3085, Loss: 6.223735332489014
Iteration 3086, Loss: 6.154433727264404
Iteration 3087, Loss: 5.997104167938232
Iteration 3088, Loss: 6.159426212310791
Iteration 3089, Loss: 5.805974960327148
Iteration 3090, Loss: 6.155299663543701
Iteration 3091, Loss: 6.262749195098877
Iteration 3092, Loss: 6.076700210571289
Iteration 3093, Loss: 6.03075647354126
Iteration 3094, Loss: 6.26242208480835
Iteration 3095, Loss: 5.983918190002441
Iteration 3096, Loss: 5.780031204223633
Iteration 3097, Loss: 5.973209381103516
Iteration 3098, Loss: 5.9811692237854
Iteration 3099, Loss: 5.966128349304199
Rank 2 | Iteration 3100 | Training in Progress...
Iteration 3100, Loss: 6.101139545440674
Iteration 3101, Loss: 6.323940277099609
Iteration 3102, Loss: 5.916337013244629
Iteration 3103, Loss: 5.8532795906066895
Iteration 3104, Loss: 6.274988174438477
Iteration 3105, Loss: 6.162991523742676
Iteration 3106, Loss: 5.984523773193359
Iteration 3107, Loss: 5.821997165679932
Iteration 3108, Loss: 5.784287929534912
Iteration 3109, Loss: 6.291332244873047
Iteration 3110, Loss: 6.162415981292725
Iteration 3111, Loss: 6.250495433807373
Iteration 3112, Loss: 6.174654006958008
Iteration 3113, Loss: 6.048163414001465
Iteration 3114, Loss: 6.034538745880127
Iteration 3115, Loss: 5.792731761932373
Iteration 3116, Loss: 5.979687690734863
Iteration 3117, Loss: 5.955412864685059
Iteration 3118, Loss: 6.033975601196289
Iteration 3119, Loss: 5.901493549346924
Iteration 3120, Loss: 6.172379970550537
Iteration 3121, Loss: 6.382165908813477
Iteration 3122, Loss: 6.229373455047607
Iteration 3123, Loss: 6.100919723510742
Iteration 3124, Loss: 5.986608982086182
Iteration 3125, Loss: 5.764101028442383
Iteration 3126, Loss: 6.061030864715576
Iteration 3127, Loss: 6.199539661407471
Iteration 3128, Loss: 6.16409969329834
Iteration 3129, Loss: 6.12103796005249
Iteration 3130, Loss: 5.804661750793457
Iteration 3131, Loss: 5.8423566818237305
Iteration 3132, Loss: 6.080175876617432
Iteration 3133, Loss: 6.1461181640625
Iteration 3134, Loss: 5.735363483428955
Iteration 3135, Loss: 5.834604263305664
Iteration 3136, Loss: 5.9220099449157715
Iteration 3137, Loss: 5.974417209625244
Iteration 3138, Loss: 6.209909915924072
Iteration 3139, Loss: 6.011216163635254
Iteration 3140, Loss: 6.080203056335449
Iteration 3141, Loss: 5.856395721435547
Iteration 3142, Loss: 6.278113842010498
Iteration 3143, Loss: 6.154691219329834
Iteration 3144, Loss: 6.0831122398376465
Iteration 3145, Loss: 5.797338008880615
Iteration 3146, Loss: 6.294643402099609
Iteration 3147, Loss: 6.223221302032471
Iteration 3148, Loss: 5.9711012840271
Iteration 3149, Loss: 6.12022066116333
Iteration 3150, Loss: 5.961872577667236
Iteration 3151, Loss: 5.817932605743408
Iteration 3152, Loss: 6.393398761749268
Iteration 3153, Loss: 5.827907085418701
Iteration 3154, Loss: 6.274956226348877
Iteration 3155, Loss: 6.173298358917236
Iteration 3156, Loss: 5.989583492279053
Iteration 3157, Loss: 6.1363844871521
Iteration 3158, Loss: 6.051334857940674
Iteration 3159, Loss: 6.037191867828369
Iteration 3160, Loss: 5.993659019470215
Iteration 3161, Loss: 6.205583572387695
Iteration 3162, Loss: 6.500150203704834
Iteration 3163, Loss: 5.953205108642578
Iteration 3164, Loss: 6.239055156707764
Iteration 3165, Loss: 6.043686866760254
Iteration 3166, Loss: 5.989377498626709
Iteration 3167, Loss: 5.932820796966553
Iteration 3168, Loss: 6.065975666046143
Iteration 3169, Loss: 6.322958469390869
Iteration 3170, Loss: 6.47886848449707
Iteration 3171, Loss: 6.128875732421875
Iteration 3172, Loss: 6.0050787925720215
Iteration 3173, Loss: 6.129836082458496
Iteration 3174, Loss: 5.985386371612549
Iteration 3175, Loss: 6.013155460357666
Iteration 3176, Loss: 6.06194543838501
Iteration 3177, Loss: 5.9369215965271
Iteration 3178, Loss: 6.179536819458008
Iteration 3179, Loss: 6.307787895202637
Iteration 3180, Loss: 6.099557399749756
Iteration 3181, Loss: 6.185451030731201
Iteration 3182, Loss: 5.793351650238037
Iteration 3183, Loss: 5.98209285736084
Iteration 3184, Loss: 6.15922737121582
Iteration 3185, Loss: 5.953184127807617
Iteration 3186, Loss: 6.425795555114746
Iteration 3187, Loss: 6.061469078063965
Iteration 3188, Loss: 6.0972137451171875
Iteration 3189, Loss: 6.1467132568359375
Iteration 3190, Loss: 5.93804407119751
Iteration 3191, Loss: 6.187030792236328
Iteration 3192, Loss: 6.207996845245361
Iteration 3193, Loss: 6.375062465667725
Iteration 3194, Loss: 5.762301921844482
Iteration 3195, Loss: 6.0599045753479
Iteration 3196, Loss: 6.282148361206055
Iteration 3197, Loss: 6.264432907104492
Iteration 3198, Loss: 5.857577323913574
Iteration 3199, Loss: 5.8690314292907715
Rank 2 | Iteration 3200 | Training in Progress...
Iteration 3200, Loss: 6.186197280883789
Iteration 3201, Loss: 5.8184075355529785
Iteration 3202, Loss: 5.958446502685547
Iteration 3203, Loss: 6.309170722961426
Iteration 3204, Loss: 5.887445449829102
Iteration 3205, Loss: 6.345314979553223
Iteration 3206, Loss: 6.426269054412842
Iteration 3207, Loss: 5.97537088394165
Iteration 3208, Loss: 6.27664852142334
Iteration 3209, Loss: 5.958554744720459
Iteration 3210, Loss: 6.487557888031006
Iteration 3211, Loss: 6.183699131011963
Iteration 3212, Loss: 6.331326961517334
Iteration 3213, Loss: 5.75907039642334
Iteration 3214, Loss: 6.200930118560791
Iteration 3215, Loss: 6.3636250495910645
Iteration 3216, Loss: 5.941074371337891
Iteration 3217, Loss: 6.273753643035889
